Time,Queue Length,Mean Response Time,Mean Waiting Time,Utilization,Reliability
10815,100,433.942332,429.390255,0.997159,0.589947
10816,100,433.942332,429.390255,0.997159,0.589947
10817,100,433.942332,429.390255,0.997159,0.589506
10818,100,433.942332,429.390255,0.997159,0.589506
10819,100,433.942332,429.390255,0.997160,0.589065
10820,100,433.942332,429.390255,0.997160,0.589065
10821,100,433.942332,429.390255,0.997160,0.589065
10822,100,433.942332,429.390255,0.997160,0.589065
10823,100,433.942332,429.390255,0.997161,0.589065
10824,100,433.942332,429.390255,0.997161,0.589065
10825,100,433.942332,429.390255,0.997161,0.588624
10826,99,434.150035,429.597005,0.997161,0.588624
10827,99,434.150035,429.597005,0.997162,0.588624
10828,99,434.150035,429.597005,0.997162,0.588624
10829,100,433.958695,429.407672,0.997162,0.588806
10830,99,434.167067,429.612844,0.997163,0.588365
10831,99,434.167067,429.612844,0.997163,0.588365
10832,99,434.167067,429.612844,0.997163,0.588365
10833,99,434.167067,429.612844,0.997163,0.588365
10834,99,434.167067,429.612844,0.997164,0.588365
10835,99,434.167067,429.612844,0.997164,0.588365
10836,99,434.167067,429.612844,0.997164,0.588365
10837,97,434.579697,430.020676,0.997164,0.588365
10838,99,434.196976,429.641970,0.997165,0.588727
10839,98,434.400841,429.843557,0.997165,0.588727
10840,98,434.400841,429.843557,0.997165,0.588727
10841,98,434.400841,429.843557,0.997165,0.588727
10842,98,434.400841,429.843557,0.997166,0.588727
10843,98,434.400841,429.843557,0.997166,0.588727
10844,98,434.400841,429.843557,0.997166,0.588727
10845,99,434.209643,429.654365,0.997166,0.588908
10846,99,434.209643,429.654365,0.997167,0.588908
10847,99,434.209643,429.654365,0.997167,0.588908
10848,100,434.018614,429.465340,0.997167,0.589089
10849,99,434.224768,429.670602,0.997167,0.589089
10850,100,434.033816,429.481653,0.997168,0.589270
10851,100,434.033816,429.481653,0.997168,0.588830
10852,100,434.049308,429.486556,0.997168,0.589011
10853,100,434.049308,429.486556,0.997169,0.589011
10854,100,434.049308,429.486556,0.997169,0.589011
10855,100,434.049308,429.486556,0.997169,0.588571
10856,100,434.049308,429.486556,0.997169,0.588132
10857,99,434.245192,429.682087,0.997170,0.588132
10858,99,434.245192,429.682087,0.997170,0.588132
10859,99,434.245192,429.682087,0.997170,0.588132
10860,98,434.442130,429.874849,0.997170,0.588132
10861,99,434.251250,429.685976,0.997171,0.588313
10862,99,434.251250,429.685976,0.997171,0.588313
10863,100,434.060538,429.497269,0.997171,0.588494
10864,100,434.060538,429.497269,0.997171,0.588494
10865,100,434.060538,429.497269,0.997172,0.588054
10866,100,434.065060,429.500030,0.997172,0.588235
10867,99,434.256578,429.691346,0.997172,0.588235
10868,99,434.256578,429.691346,0.997172,0.588235
10869,99,434.256578,429.691346,0.997173,0.588235
10870,99,434.256578,429.691346,0.997173,0.588235
10871,99,434.256578,429.691346,0.997173,0.588235
10872,100,434.066031,429.502803,0.997173,0.588416
10873,100,434.066031,429.502803,0.997174,0.588416
10874,99,434.260648,429.694276,0.997174,0.588416
10875,99,434.260648,429.694276,0.997174,0.588416
10876,99,434.260648,429.694276,0.997175,0.588416
10877,98,434.453480,429.886783,0.997175,0.588416
10878,98,434.453480,429.886783,0.997175,0.588416
10879,98,434.453480,429.886783,0.997175,0.588416
10880,97,434.646960,430.079368,0.997176,0.588416
10881,98,434.456325,429.890736,0.997176,0.588596
10882,99,434.265857,429.702270,0.997176,0.588777
10883,99,434.269475,429.706840,0.997176,0.588957
10884,99,434.269475,429.706840,0.997177,0.588957
10885,100,434.079256,429.518620,0.997177,0.588699
10886,100,434.079256,429.518620,0.997177,0.588699
10887,100,434.079256,429.518620,0.997177,0.588699
10888,100,434.079256,429.518620,0.997178,0.588699
10889,100,434.079256,429.518620,0.997178,0.588699
10890,100,434.079256,429.518620,0.997178,0.588699
10891,99,434.275388,429.712325,0.997178,0.588261
10892,99,434.275388,429.712325,0.997179,0.588261
10893,99,434.275388,429.712325,0.997179,0.588261
10894,100,434.085250,429.524185,0.997179,0.588441
10895,100,434.085250,429.524185,0.997179,0.588441
10896,100,434.085250,429.524185,0.997180,0.588441
10897,100,434.085250,429.524185,0.997180,0.588004
10898,99,434.281931,429.719506,0.997180,0.588004
10899,98,434.480993,429.917087,0.997180,0.588184
10900,98,434.480993,429.917087,0.997181,0.588184
10901,98,434.480993,429.917087,0.997181,0.588184
10902,97,434.674504,430.109675,0.997181,0.588184
10903,96,434.867628,430.301865,0.997182,0.588184
10904,95,435.060037,430.494221,0.997182,0.588184
10905,97,434.679573,430.117750,0.997182,0.588544
10906,98,434.489591,429.929761,0.997182,0.588724
10907,97,434.683137,430.122237,0.997183,0.588724
10908,98,434.493236,429.934329,0.997183,0.588903
10909,98,434.493236,429.934329,0.997183,0.588903
10910,98,434.493236,429.934329,0.997183,0.588903
10911,98,434.493236,429.934329,0.997184,0.588903
10912,98,434.493236,429.934329,0.997184,0.588903
10913,98,434.493236,429.934329,0.997184,0.588903
10914,98,434.493236,429.934329,0.997184,0.588903
10915,98,434.493236,429.934329,0.997185,0.588903
10916,98,434.493236,429.934329,0.997185,0.588903
10917,98,434.493236,429.934329,0.997185,0.588903
10918,98,434.493236,429.934329,0.997185,0.588903
10919,98,434.493236,429.934329,0.997186,0.588903
10920,98,434.493236,429.934329,0.997186,0.588903
10921,100,434.113932,429.559004,0.997186,0.589262
10922,100,434.113932,429.559004,0.997186,0.589262
10923,99,434.313182,429.755897,0.997187,0.588826
10924,99,434.313182,429.755897,0.997187,0.588826
10925,99,434.313182,429.755897,0.997187,0.588826
10926,100,434.123692,429.568395,0.997187,0.588569
10927,100,434.123692,429.568395,0.997188,0.588569
10928,100,434.123692,429.568395,0.997188,0.588569
10929,100,434.123692,429.568395,0.997188,0.588133
10930,100,434.123692,429.568395,0.997188,0.588133
10931,100,434.123692,429.568395,0.997189,0.587696
10932,100,434.123692,429.568395,0.997189,0.587260
10933,100,434.123692,429.568395,0.997189,0.587260
10934,100,434.123692,429.568395,0.997190,0.586824
10935,100,434.123692,429.568395,0.997190,0.586824
10936,100,434.123692,429.568395,0.997190,0.586824
10937,100,434.123692,429.568395,0.997190,0.586824
10938,100,434.123692,429.568395,0.997191,0.586387
10939,100,434.123692,429.568395,0.997191,0.586387
10940,100,434.123692,429.568395,0.997191,0.586387
10941,100,434.123692,429.568395,0.997191,0.586387
10942,99,434.328613,429.771807,0.997192,0.586387
10943,99,434.328613,429.771807,0.997192,0.586387
10944,99,434.328613,429.771807,0.997192,0.586387
10945,98,434.533284,429.975744,0.997192,0.586387
10946,98,434.533284,429.975744,0.997193,0.586387
10947,99,434.343780,429.788228,0.997193,0.586568
10948,99,434.343780,429.788228,0.997193,0.586568
10949,99,434.343780,429.788228,0.997193,0.586568
10950,100,434.154441,429.600874,0.997194,0.586748
10951,100,434.154441,429.600874,0.997194,0.586312
10952,100,434.154441,429.600874,0.997194,0.586312
10953,100,434.154441,429.600874,0.997194,0.586312
10954,100,434.154441,429.600874,0.997195,0.586312
10955,100,434.154441,429.600874,0.997195,0.586312
10956,100,434.154441,429.600874,0.997195,0.586312
10957,100,434.154441,429.600874,0.997195,0.585876
10958,100,434.154441,429.600874,0.997196,0.585440
10959,100,434.154441,429.600874,0.997196,0.585440
10960,100,434.154441,429.600874,0.997196,0.585440
10961,100,434.154441,429.600874,0.997196,0.584568
10962,99,434.365728,429.806041,0.997197,0.584568
10963,98,434.571544,430.011621,0.997197,0.584568
10964,98,434.571544,430.011621,0.997197,0.584568
10965,98,434.571544,430.011621,0.997197,0.584568
10966,98,434.571544,430.011621,0.997198,0.584568
10967,98,434.571544,430.011621,0.997198,0.584568
10968,98,434.571544,430.011621,0.997198,0.584568
10969,100,434.192997,429.637046,0.997198,0.584930
10970,100,434.192997,429.637046,0.997199,0.584930
10971,100,434.192997,429.637046,0.997199,0.584930
10972,100,434.192997,429.637046,0.997199,0.584930
10973,99,434.402476,429.846441,0.997199,0.584930
10974,99,434.402476,429.846441,0.997200,0.584930
10975,100,434.213358,429.659307,0.997200,0.585111
10976,100,434.213358,429.659307,0.997200,0.585111
10977,100,434.213358,429.659307,0.997201,0.585111
10978,100,434.213358,429.659307,0.997201,0.584676
10979,100,434.213358,429.659307,0.997201,0.584676
10980,100,434.213358,429.659307,0.997201,0.583370
10981,100,434.213358,429.659307,0.997202,0.583370
10982,100,434.213358,429.659307,0.997202,0.583370
10983,100,434.213358,429.659307,0.997202,0.583370
10984,100,434.213358,429.659307,0.997202,0.582934
10985,100,434.213358,429.659307,0.997203,0.582934
10986,99,434.428371,429.873593,0.997203,0.582934
10987,100,434.239325,429.686528,0.997203,0.582681
10988,100,434.239325,429.686528,0.997203,0.581810
10989,99,434.455015,429.902136,0.997204,0.581810
10990,99,434.455015,429.902136,0.997204,0.581810
10991,99,434.455015,429.902136,0.997204,0.581810
10992,98,434.671687,430.118373,0.997204,0.581810
10993,98,434.671687,430.118373,0.997205,0.581810
10994,98,434.699915,430.147732,0.997205,0.581992
10995,98,434.699915,430.147732,0.997205,0.581992
10996,98,434.699915,430.147732,0.997205,0.581992
10997,99,434.510915,429.960711,0.997206,0.582174
10998,99,434.510915,429.960711,0.997206,0.582174
10999,99,434.510915,429.960711,0.997206,0.582174
11000,100,434.322079,429.773853,0.997206,0.582355
11001,100,434.322079,429.773853,0.997207,0.581921
11002,99,434.541489,429.991855,0.997207,0.581921
11003,99,434.541489,429.991855,0.997207,0.581921
11004,99,434.541489,429.991855,0.997207,0.581921
11005,99,434.541489,429.991855,0.997208,0.581921
11006,99,434.541489,429.991855,0.997208,0.581921
11007,99,434.541489,429.991855,0.997208,0.581921
11008,99,434.541489,429.991855,0.997208,0.581921
11009,99,434.541489,429.991855,0.997209,0.581921
11010,99,434.541489,429.991855,0.997209,0.581921
11011,100,434.352722,429.805065,0.997209,0.582103
11012,100,434.352722,429.805065,0.997209,0.582103
11013,100,434.352722,429.805065,0.997210,0.581668
11014,100,434.352722,429.805065,0.997210,0.581668
11015,100,434.352722,429.805065,0.997210,0.580799
11016,100,434.352722,429.805065,0.997210,0.580799
11017,100,434.352722,429.805065,0.997211,0.580365
11018,100,434.352722,429.805065,0.997211,0.580365
11019,99,434.578015,430.024930,0.997211,0.580365
11020,100,434.389314,429.838207,0.997211,0.580547
11021,100,434.389314,429.838207,0.997212,0.580547
11022,100,434.389314,429.838207,0.997212,0.579679
11023,100,434.389314,429.838207,0.997212,0.579679
11024,100,434.389314,429.838207,0.997212,0.579679
11025,100,434.389314,429.838207,0.997213,0.579679
11026,99,434.612136,430.059644,0.997213,0.579679
11027,99,434.612136,430.059644,0.997213,0.579679
11028,99,434.612136,430.059644,0.997213,0.579679
11029,99,434.612136,430.059644,0.997214,0.579679
11030,99,434.612136,430.059644,0.997214,0.579679
11031,99,434.612136,430.059644,0.997214,0.579679
11032,99,434.612136,430.059644,0.997214,0.579679
11033,100,434.423502,429.872986,0.997215,0.579861
11034,99,434.648408,430.096578,0.997215,0.579861
11035,100,434.459841,429.909986,0.997215,0.580043
11036,99,434.684461,430.130407,0.997215,0.580043
11037,100,434.495959,429.943881,0.997216,0.580225
11038,100,434.495959,429.943881,0.997216,0.580225
11039,100,434.495959,429.943881,0.997216,0.580225
11040,100,434.495959,429.943881,0.997216,0.580225
11041,100,434.495959,429.943881,0.997217,0.579792
11042,100,434.495959,429.943881,0.997217,0.578925
11043,100,434.495959,429.943881,0.997217,0.578925
11044,100,434.495959,429.943881,0.997218,0.578925
11045,100,434.495959,429.943881,0.997218,0.578491
11046,100,434.495959,429.943881,0.997218,0.578491
11047,100,434.495959,429.943881,0.997218,0.578057
11048,100,434.495959,429.943881,0.997219,0.578057
11049,100,434.495959,429.943881,0.997219,0.578057
11050,100,434.495959,429.943881,0.997219,0.578057
11051,100,434.495959,429.943881,0.997219,0.578057
11052,100,434.495959,429.943881,0.997220,0.578057
11053,100,434.495959,429.943881,0.997220,0.578057
11054,100,434.495959,429.943881,0.997220,0.578057
11055,100,434.495959,429.943881,0.997220,0.578057
11056,100,434.495959,429.943881,0.997221,0.578057
11057,99,434.725026,430.172483,0.997221,0.578057
11058,99,434.725026,430.172483,0.997221,0.578057
11059,99,434.725026,430.172483,0.997221,0.578057
11060,100,434.536588,429.986019,0.997222,0.578240
11061,100,434.578486,430.029274,0.997222,0.578423
11062,99,434.808575,430.253805,0.997222,0.578423
11063,99,434.808575,430.253805,0.997222,0.578423
11064,99,434.808575,430.253805,0.997223,0.578423
11065,99,434.808575,430.253805,0.997223,0.578423
11066,99,434.808575,430.253805,0.997223,0.578423
11067,99,434.808575,430.253805,0.997223,0.578423
11068,100,434.620264,430.067467,0.997224,0.578605
11069,100,434.620264,430.067467,0.997224,0.578172
11070,100,434.620264,430.067467,0.997224,0.578172
11071,100,434.620264,430.067467,0.997224,0.578172
11072,100,434.620264,430.067467,0.997225,0.578172
11073,100,434.620264,430.067467,0.997225,0.578172
11074,100,434.620264,430.067467,0.997225,0.578172
11075,100,434.620264,430.067467,0.997225,0.578172
11076,100,434.620264,430.067467,0.997226,0.578172
11077,100,434.620264,430.067467,0.997226,0.578172
11078,100,434.620264,430.067467,0.997226,0.578172
11079,100,434.620264,430.067467,0.997226,0.578172
11080,100,434.620264,430.067467,0.997227,0.577739
11081,100,434.620264,430.067467,0.997227,0.577739
11082,99,434.853504,430.299246,0.997227,0.577739
11083,99,434.853504,430.299246,0.997227,0.577739
11084,100,434.665255,430.112970,0.997228,0.577922
11085,100,434.665255,430.112970,0.997228,0.577922
11086,100,434.665255,430.112970,0.997228,0.577922
11087,100,434.665255,430.112970,0.997228,0.577922
11088,100,434.665255,430.112970,0.997229,0.577922
11089,100,434.665255,430.112970,0.997229,0.577922
11090,100,434.665255,430.112970,0.997229,0.577922
11091,100,434.665255,430.112970,0.997229,0.577922
11092,100,434.665255,430.112970,0.997230,0.577489
11093,100,434.665255,430.112970,0.997230,0.577056
11094,100,434.665255,430.112970,0.997230,0.577056
11095,100,434.665255,430.112970,0.997230,0.577056
11096,100,434.665255,430.112970,0.997231,0.576623
11097,100,434.665255,430.112970,0.997231,0.576190
11098,100,434.665255,430.112970,0.997231,0.576190
11099,100,434.665255,430.112970,0.997231,0.576190
11100,100,434.665255,430.112970,0.997232,0.576190
11101,100,434.665255,430.112970,0.997232,0.575758
11102,100,434.665255,430.112970,0.997232,0.575758
11103,100,434.665255,430.112970,0.997232,0.575758
11104,100,434.665255,430.112970,0.997233,0.575325
11105,100,434.665255,430.112970,0.997233,0.574459
11106,98,435.147872,430.592777,0.997233,0.574459
11107,99,434.959578,430.406454,0.997233,0.574643
11108,99,434.959578,430.406454,0.997234,0.574643
11109,99,434.959578,430.406454,0.997234,0.574643
11110,99,434.959578,430.406454,0.997234,0.574643
11111,99,434.959578,430.406454,0.997234,0.574643
11112,99,434.959578,430.406454,0.997235,0.574643
11113,99,434.959578,430.406454,0.997235,0.574643
11114,100,434.771447,430.220292,0.997235,0.574827
11115,100,434.771447,430.220292,0.997235,0.574827
11116,100,434.771447,430.220292,0.997236,0.574827
11117,100,434.771447,430.220292,0.997236,0.574827
11118,98,435.259569,430.705573,0.997236,0.574827
11119,97,435.501440,430.947247,0.997236,0.574827
11120,97,435.501440,430.947247,0.997237,0.574827
11121,97,435.501440,430.947247,0.997237,0.574827
11122,97,435.501440,430.947247,0.997237,0.574827
11123,97,435.501440,430.947247,0.997237,0.574827
11124,98,435.313156,430.760931,0.997238,0.575011
11125,98,435.313156,430.760931,0.997238,0.575011
11126,99,435.125035,430.574777,0.997238,0.575194
11127,99,435.125035,430.574777,0.997238,0.575194
11128,100,434.937076,430.388784,0.997239,0.575378
11129,99,435.182552,430.633466,0.997239,0.575378
11130,99,435.182552,430.633466,0.997239,0.575378
11131,99,435.182552,430.633466,0.997239,0.575378
11132,99,435.182552,430.633466,0.997239,0.575378
11133,99,435.182552,430.633466,0.997240,0.575378
11134,98,435.429631,430.878744,0.997240,0.575378
11135,99,435.241621,430.692700,0.997240,0.575561
11136,100,435.053774,430.506816,0.997240,0.575744
11137,100,435.053774,430.506816,0.997241,0.575744
11138,100,435.053774,430.506816,0.997241,0.575744
11139,100,435.053774,430.506816,0.997241,0.575744
11140,100,435.053774,430.506816,0.997241,0.575313
11141,100,435.053774,430.506816,0.997242,0.575313
11142,100,435.053774,430.506816,0.997242,0.574881
11143,100,435.114750,430.567568,0.997242,0.574633
11144,100,435.114750,430.567568,0.997242,0.574633
11145,100,435.114750,430.567568,0.997243,0.574633
11146,100,435.114750,430.567568,0.997243,0.573339
11147,100,435.114750,430.567568,0.997243,0.573339
11148,100,435.114750,430.567568,0.997243,0.572908
11149,100,435.114750,430.567568,0.997244,0.572908
11150,100,435.114750,430.567568,0.997244,0.572908
11151,100,435.176828,430.629370,0.997244,0.573092
11152,100,435.176828,430.629370,0.997244,0.573092
11153,100,435.237802,430.689990,0.997245,0.573276
11154,100,435.237802,430.689990,0.997245,0.572845
11155,100,435.237802,430.689990,0.997245,0.572414
11156,99,435.485096,430.936142,0.997245,0.572414
11157,98,435.731844,431.182888,0.997246,0.572414
11158,98,435.731844,431.182888,0.997246,0.572414
11159,98,435.731844,431.182888,0.997246,0.572414
11160,98,435.731844,431.182888,0.997246,0.572414
11161,99,435.544110,430.997114,0.997247,0.572598
11162,100,435.356537,430.811499,0.997247,0.572782
11163,100,435.356537,430.811499,0.997247,0.572782
11164,100,435.356537,430.811499,0.997247,0.572782
11165,100,435.356537,430.811499,0.997248,0.572782
11166,100,435.356537,430.811499,0.997248,0.572782
11167,100,435.356537,430.811499,0.997248,0.572782
11168,99,435.607717,431.059888,0.997248,0.572351
11169,100,435.420197,430.874326,0.997249,0.572105
11170,100,435.420197,430.874326,0.997249,0.572105
11171,100,435.420197,430.874326,0.997249,0.572105
11172,100,435.420197,430.874326,0.997249,0.572105
11173,100,435.482964,430.938885,0.997250,0.572289
11174,100,435.482964,430.938885,0.997250,0.572289
11175,100,435.482964,430.938885,0.997250,0.572289
11176,99,435.734323,431.189781,0.997250,0.571859
11177,99,435.734323,431.189781,0.997251,0.571859
11178,99,435.734323,431.189781,0.997251,0.571859
11179,99,435.734323,431.189781,0.997251,0.571859
11180,99,435.734323,431.189781,0.997251,0.571859
11181,100,435.546910,431.004323,0.997252,0.572043
11182,100,435.546910,431.004323,0.997252,0.571613
11183,100,435.546910,431.004323,0.997252,0.571183
11184,100,435.546910,431.004323,0.997252,0.571183
11185,100,435.546910,431.004323,0.997253,0.571183
11186,100,435.546910,431.004323,0.997253,0.571183
11187,100,435.615086,431.065669,0.997253,0.571367
11188,100,435.615086,431.065669,0.997253,0.571367
11189,100,435.615086,431.065669,0.997254,0.571367
11190,100,435.615086,431.065669,0.997254,0.571367
11191,100,435.615086,431.065669,0.997254,0.570937
11192,99,435.863895,431.309781,0.997254,0.570937
11193,100,435.676588,431.124431,0.997255,0.571122
11194,100,435.676588,431.124431,0.997255,0.570692
11195,100,435.676588,431.124431,0.997255,0.570262
11196,100,435.676588,431.124431,0.997255,0.570262
11197,100,435.676588,431.124431,0.997256,0.570262
11198,100,435.676588,431.124431,0.997256,0.569403
11199,100,435.676588,431.124431,0.997256,0.568973
11200,100,435.676588,431.124431,0.997256,0.568543
11201,100,435.676588,431.124431,0.997257,0.568543
11202,100,435.676588,431.124431,0.997257,0.568543
11203,100,435.676588,431.124431,0.997257,0.568543
11204,100,435.676588,431.124431,0.997257,0.568543
11205,100,435.676588,431.124431,0.997257,0.568543
11206,100,435.676588,431.124431,0.997258,0.568113
11207,99,435.927089,431.374572,0.997258,0.568113
11208,99,435.927089,431.374572,0.997258,0.568113
11209,98,436.178194,431.620842,0.997258,0.568113
11210,98,436.178194,431.620842,0.997259,0.568113
11211,98,436.178194,431.620842,0.997259,0.568113
11212,98,436.178194,431.620842,0.997259,0.568113
11213,98,436.178194,431.620842,0.997259,0.568113
11214,99,435.990833,431.435438,0.997260,0.568299
11215,100,435.803632,431.250193,0.997260,0.568484
11216,99,436.052499,431.498377,0.997260,0.568484
11217,99,436.052499,431.498377,0.997260,0.568484
11218,99,436.052499,431.498377,0.997261,0.568484
11219,98,436.301872,431.745430,0.997261,0.568484
11220,98,436.301872,431.745430,0.997261,0.568484
11221,98,436.301872,431.745430,0.997261,0.568484
11222,97,436.550502,431.993462,0.997262,0.568484
11223,97,436.550502,431.993462,0.997262,0.568484
11224,97,436.550502,431.993462,0.997262,0.568484
11225,97,436.550502,431.993462,0.997262,0.568484
11226,97,436.550502,431.993462,0.997263,0.568484
11227,97,436.550502,431.993462,0.997263,0.568484
11228,98,436.363142,431.808057,0.997263,0.568670
11229,99,436.175942,431.622812,0.997263,0.568855
11230,98,436.427072,431.873851,0.997264,0.568855
11231,98,436.427072,431.873851,0.997264,0.568855
11232,98,436.491837,431.940019,0.997264,0.569039
11233,98,436.491837,431.940019,0.997264,0.569039
11234,98,436.491837,431.940019,0.997265,0.569039
11235,98,436.491837,431.940019,0.997265,0.569039
11236,98,436.491837,431.940019,0.997265,0.569039
11237,98,436.491837,431.940019,0.997265,0.569039
11238,99,436.304743,431.754875,0.997266,0.569224
11239,98,436.559058,432.008041,0.997266,0.569224
11240,98,436.559058,432.008041,0.997266,0.569224
11241,99,436.372015,431.822947,0.997266,0.569409
11242,99,436.372015,431.822947,0.997267,0.569409
11243,99,436.372015,431.822947,0.997267,0.569409
11244,99,436.372015,431.822947,0.997267,0.569409
11245,99,436.372015,431.822947,0.997267,0.569409
11246,100,436.185132,431.638013,0.997267,0.569593
11247,100,436.185132,431.638013,0.997268,0.569593
11248,100,436.185132,431.638013,0.997268,0.569593
11249,100,436.185132,431.638013,0.997268,0.569593
11250,100,436.185132,431.638013,0.997268,0.569165
11251,100,436.185132,431.638013,0.997269,0.568737
11252,100,436.185132,431.638013,0.997269,0.568737
11253,99,436.443922,431.896791,0.997269,0.568737
11254,99,436.443922,431.896791,0.997269,0.568737
11255,99,436.443922,431.896791,0.997270,0.568737
11256,99,436.443922,431.896791,0.997270,0.568737
11257,99,436.443922,431.896791,0.997270,0.568737
11258,100,436.257089,431.711903,0.997270,0.568921
11259,100,436.257089,431.711903,0.997271,0.568921
11260,99,436.518822,431.973337,0.997271,0.568921
11261,100,436.332036,431.788496,0.997271,0.569106
11262,99,436.594141,432.045929,0.997271,0.568678
11263,99,436.594141,432.045929,0.997272,0.568678
11264,99,436.594141,432.045929,0.997272,0.568678
11265,99,436.594141,432.045929,0.997272,0.568678
11266,99,436.594141,432.045929,0.997272,0.568678
11267,99,436.594141,432.045929,0.997273,0.568678
11268,100,436.407403,431.861136,0.997273,0.568862
11269,100,436.407403,431.861136,0.997273,0.568862
11270,99,436.668148,432.121705,0.997273,0.568862
11271,100,436.481457,431.936959,0.997274,0.569047
11272,100,436.481457,431.936959,0.997274,0.569047
11273,100,436.481457,431.936959,0.997274,0.568619
11274,100,436.481457,431.936959,0.997274,0.568192
11275,100,436.481457,431.936959,0.997275,0.568192
11276,100,436.481457,431.936959,0.997275,0.567764
11277,100,436.481457,431.936959,0.997275,0.567764
11278,100,436.481457,431.936959,0.997275,0.567764
11279,99,436.745767,432.200120,0.997275,0.567764
11280,97,437.269855,432.720515,0.997276,0.567764
11281,96,437.530024,432.976851,0.997276,0.567764
11282,96,437.530024,432.976851,0.997276,0.567764
11283,97,437.343045,432.791818,0.997276,0.567949
11284,98,437.156226,432.606943,0.997277,0.568133
11285,98,437.156226,432.606943,0.997277,0.568133
11286,98,437.227995,432.680344,0.997277,0.568318
11287,98,437.227995,432.680344,0.997277,0.568318
11288,98,437.227995,432.680344,0.997278,0.568318
11289,98,437.227995,432.680344,0.997278,0.568318
11290,98,437.227995,432.680344,0.997278,0.568318
11291,98,437.227995,432.680344,0.997278,0.568318
11292,99,437.041385,432.495675,0.997279,0.568502
11293,99,437.041385,432.495675,0.997279,0.568502
11294,99,437.041385,432.495675,0.997279,0.568502
11295,99,437.041385,432.495675,0.997279,0.568502
11296,98,437.303622,432.755655,0.997280,0.568502
11297,98,437.303622,432.755655,0.997280,0.568502
11298,98,437.303622,432.755655,0.997280,0.568502
11299,97,437.564698,433.016261,0.997280,0.568502
11300,97,437.564698,433.016261,0.997281,0.568502
11301,97,437.564698,433.016261,0.997281,0.568502
11302,96,437.826622,433.275250,0.997281,0.568502
11303,97,437.639836,433.090406,0.997281,0.568686
11304,96,437.899562,433.349276,0.997282,0.568686
11305,97,437.712824,433.164478,0.997282,0.568870
11306,97,437.712824,433.164478,0.997282,0.568870
11307,97,437.712824,433.164478,0.997282,0.568870
11308,98,437.526246,432.979839,0.997282,0.569054
11309,98,437.526246,432.979839,0.997283,0.569054
11310,98,437.526246,432.979839,0.997283,0.569054
11311,99,437.339826,432.795357,0.997283,0.569237
11312,99,437.339826,432.795357,0.997283,0.569237
11313,99,437.339826,432.795357,0.997284,0.569237
11314,98,437.602676,433.053061,0.997284,0.569237
11315,100,437.230089,432.684348,0.997284,0.569604
11316,100,437.230089,432.684348,0.997284,0.569604
11317,100,437.230089,432.684348,0.997285,0.569604
11318,100,437.230089,432.684348,0.997285,0.569604
11319,99,437.489529,432.943652,0.997285,0.569604
11320,100,437.303363,432.759420,0.997285,0.569787
11321,100,437.303363,432.759420,0.997286,0.569362
11322,100,437.303363,432.759420,0.997286,0.569362
11323,100,437.303363,432.759420,0.997286,0.568936
11324,99,437.565020,433.017461,0.997286,0.568936
11325,99,437.565020,433.017461,0.997287,0.568936
11326,100,437.378902,432.833276,0.997287,0.569120
11327,100,437.378902,432.833276,0.997287,0.568694
11328,100,437.378902,432.833276,0.997287,0.568694
11329,100,437.378902,432.833276,0.997287,0.568694
11330,100,437.378902,432.833276,0.997288,0.568694
11331,100,437.378902,432.833276,0.997288,0.568694
11332,100,437.378902,432.833276,0.997288,0.568694
11333,100,437.378902,432.833276,0.997288,0.568694
11334,100,437.378902,432.833276,0.997289,0.568694
11335,100,437.378902,432.833276,0.997289,0.568694
11336,100,437.378902,432.833276,0.997289,0.568269
11337,98,437.904877,433.358089,0.997289,0.567843
11338,98,437.904877,433.358089,0.997290,0.567843
11339,99,437.718693,433.173838,0.997290,0.568027
11340,99,437.718693,433.173838,0.997290,0.568027
11341,98,437.982409,433.434993,0.997290,0.568027
11342,98,437.982409,433.434993,0.997291,0.568027
11343,97,438.244388,433.695963,0.997291,0.568027
11344,97,438.244388,433.695963,0.997291,0.568027
11345,96,438.506137,433.956023,0.997291,0.568027
11346,96,438.506137,433.956023,0.997292,0.568027
11347,94,439.027774,434.474196,0.997292,0.568027
11348,94,439.027774,434.474196,0.997292,0.568027
11349,94,439.027774,434.474196,0.997292,0.568027
11350,93,439.286711,434.731112,0.997293,0.568027
11351,93,439.286711,434.731112,0.997293,0.568027
11352,93,439.286711,434.731112,0.997293,0.568027
11353,93,439.286711,434.731112,0.997293,0.568027
11354,93,439.286711,434.731112,0.997293,0.568027
11355,94,439.100019,434.546356,0.997294,0.568211
11356,95,438.913485,434.361757,0.997294,0.568394
11357,95,438.913485,434.361757,0.997294,0.568394
11358,95,438.913485,434.361757,0.997294,0.568394
11359,95,438.987269,434.436253,0.997295,0.568577
11360,95,438.987269,434.436253,0.997295,0.568577
11361,95,438.987269,434.436253,0.997295,0.568577
11362,95,438.987269,434.436253,0.997295,0.568577
11363,94,439.247960,434.690950,0.997296,0.568577
11364,93,439.503237,434.943912,0.997296,0.568577
11365,94,439.316690,434.759301,0.997296,0.568761
11366,94,439.316690,434.759301,0.997296,0.568761
11367,94,439.316690,434.759301,0.997297,0.568761
11368,95,439.130302,434.574846,0.997297,0.568944
11369,96,438.944072,434.390548,0.997297,0.569126
11370,96,438.944072,434.390548,0.997297,0.569126
11371,96,438.944072,434.390548,0.997298,0.569126
11372,96,439.013937,434.461469,0.997298,0.569309
