Time,Queue Length,Mean Response Time,Mean Waiting Time,Utilization,Reliability
15119,99,452.200209,447.534173,0.998932,0.559756
15120,98,452.373396,447.705214,0.998932,0.559756
15121,98,452.373396,447.705214,0.998932,0.559756
15122,98,452.400053,447.733216,0.998932,0.559898
15123,97,452.572013,447.904274,0.998932,0.559898
15124,98,452.427097,447.760853,0.998932,0.560038
15125,99,452.282274,447.617524,0.998933,0.560179
15126,99,452.282274,447.617524,0.998933,0.560179
15127,99,452.282274,447.617524,0.998933,0.560179
15128,98,452.454814,447.787527,0.998933,0.560179
15129,99,452.310028,447.644235,0.998933,0.560320
15130,99,452.335853,447.668591,0.998933,0.560461
15131,100,452.191199,447.525428,0.998933,0.560601
15132,100,452.191199,447.525428,0.998933,0.560601
15133,100,452.191199,447.525428,0.998933,0.560281
15134,100,452.191199,447.525428,0.998933,0.560281
15135,99,452.360240,447.693515,0.998933,0.559962
15136,99,452.384035,447.715631,0.998933,0.560102
15137,100,452.239457,447.572546,0.998933,0.559923
15138,100,452.239457,447.572546,0.998933,0.559923
15139,100,452.239457,447.572546,0.998934,0.559923
15140,100,452.239457,447.572546,0.998934,0.559604
15141,100,452.239457,447.572546,0.998934,0.559604
15142,100,452.239457,447.572546,0.998934,0.558965
15143,100,452.239457,447.572546,0.998934,0.558965
15144,100,452.239457,447.572546,0.998934,0.558965
15145,100,452.239457,447.572546,0.998934,0.558965
15146,100,452.239457,447.572546,0.998934,0.558965
15147,100,452.239457,447.572546,0.998934,0.558965
15148,99,452.408280,447.740120,0.998934,0.558965
15149,99,452.408280,447.740120,0.998934,0.558965
15150,100,452.263740,447.597072,0.998934,0.559105
15151,99,452.432400,447.763585,0.998934,0.559105
15152,100,452.287899,447.620576,0.998934,0.559246
15153,100,452.287899,447.620576,0.998935,0.559246
15154,99,452.455299,447.786530,0.998935,0.558927
15155,99,452.455299,447.786530,0.998935,0.558927
15156,99,452.455299,447.786530,0.998935,0.558927
15157,99,452.455299,447.786530,0.998935,0.558927
15158,99,452.455299,447.786530,0.998935,0.558927
15159,100,452.310837,447.643559,0.998935,0.559068
15160,100,452.310837,447.643559,0.998935,0.559068
15161,100,452.310837,447.643559,0.998935,0.558748
15162,100,452.310837,447.643559,0.998935,0.558748
15163,99,452.479430,447.811754,0.998935,0.558748
15164,99,452.503690,447.836863,0.998935,0.558889
15165,99,452.503690,447.836863,0.998935,0.558889
15166,99,452.503690,447.836863,0.998935,0.558889
15167,100,452.359304,447.693967,0.998935,0.559030
15168,99,452.528404,447.861449,0.998936,0.559030
15169,98,452.718175,448.051020,0.998936,0.559171
15170,98,452.718175,448.051020,0.998936,0.559171
15171,98,452.718175,448.051020,0.998936,0.559171
15172,99,452.573813,447.908146,0.998936,0.559311
15173,99,452.573813,447.908146,0.998936,0.559311
15174,99,452.573813,447.908146,0.998936,0.559311
15175,99,452.573813,447.908146,0.998936,0.559311
15176,100,452.429543,447.765364,0.998936,0.559452
15177,100,452.453781,447.787786,0.998936,0.559592
15178,100,452.453781,447.787786,0.998936,0.559592
15179,100,452.453781,447.787786,0.998936,0.559592
15180,100,452.453781,447.787786,0.998936,0.559592
15181,100,452.453781,447.787786,0.998936,0.559592
15182,99,452.620509,447.954460,0.998937,0.559592
15183,99,452.620509,447.954460,0.998937,0.559592
15184,99,452.620509,447.954460,0.998937,0.559592
15185,98,452.788276,448.120370,0.998937,0.559592
15186,99,452.644030,447.977611,0.998937,0.559732
15187,99,452.644030,447.977611,0.998937,0.559732
15188,100,452.499876,447.834943,0.998937,0.559873
15189,100,452.499876,447.834943,0.998937,0.559873
15190,100,452.499876,447.834943,0.998937,0.559554
15191,100,452.499876,447.834943,0.998937,0.559554
15192,100,452.499876,447.834943,0.998937,0.559236
15193,100,452.499876,447.834943,0.998937,0.559236
15194,99,452.668360,448.001599,0.998937,0.559236
15195,99,452.691168,448.022537,0.998937,0.559376
15196,99,452.691168,448.022537,0.998938,0.559376
15197,99,452.691168,448.022537,0.998938,0.559376
15198,98,452.855808,448.181215,0.998938,0.559376
15199,98,452.855808,448.181215,0.998938,0.559376
15200,99,452.711678,448.038573,0.998938,0.559516
15201,99,452.711678,448.038573,0.998938,0.559516
15202,99,452.727656,448.053536,0.998938,0.559656
15203,99,452.741159,448.065586,0.998938,0.559796
15204,100,452.597203,447.923117,0.998938,0.559936
15205,100,452.597203,447.923117,0.998938,0.559618
15206,99,452.752894,448.076374,0.998938,0.559618
15207,99,452.752894,448.076374,0.998938,0.559618
15208,99,452.752894,448.076374,0.998938,0.559618
15209,100,452.608980,447.933947,0.998938,0.559758
15210,100,452.608980,447.933947,0.998939,0.559441
15211,99,452.763714,448.087861,0.998939,0.559441
15212,100,452.619842,447.945476,0.998939,0.559581
15213,100,452.619842,447.945476,0.998939,0.559581
15214,100,452.619842,447.945476,0.998939,0.559581
15215,100,452.619842,447.945476,0.998939,0.559581
15216,100,452.631328,447.958274,0.998939,0.559720
15217,100,452.631328,447.958274,0.998939,0.559720
15218,100,452.631328,447.958274,0.998939,0.559720
15219,100,452.631328,447.958274,0.998939,0.559720
15220,100,452.631328,447.958274,0.998939,0.559720
15221,100,452.631328,447.958274,0.998939,0.559720
15222,100,452.631328,447.958274,0.998939,0.559720
15223,100,452.631328,447.958274,0.998939,0.559720
15224,100,452.631328,447.958274,0.998939,0.559403
15225,99,452.789288,448.115332,0.998940,0.559403
15226,100,452.645499,447.973028,0.998940,0.559543
15227,100,452.645499,447.973028,0.998940,0.559543
15228,100,452.645499,447.973028,0.998940,0.559543
15229,99,452.817742,448.145812,0.998940,0.559683
15230,99,452.817742,448.145812,0.998940,0.559683
15231,99,452.817742,448.145812,0.998940,0.559683
15232,99,452.832274,448.159759,0.998940,0.559822
15233,99,452.832274,448.159759,0.998940,0.559822
15234,99,452.832274,448.159759,0.998940,0.559822
15235,99,452.832274,448.159759,0.998940,0.559822
15236,99,452.832274,448.159759,0.998940,0.559822
15237,99,452.832274,448.159759,0.998940,0.559822
15238,98,452.990402,448.314186,0.998940,0.559822
15239,98,452.990402,448.314186,0.998941,0.559822
15240,98,452.990402,448.314186,0.998941,0.559822
15241,98,452.990402,448.314186,0.998941,0.559822
15242,98,452.990402,448.314186,0.998941,0.559822
15243,98,452.990402,448.314186,0.998941,0.559822
15244,99,452.846687,448.171954,0.998941,0.559962
15245,99,452.846687,448.171954,0.998941,0.559962
15246,99,452.846687,448.171954,0.998941,0.559962
15247,99,452.846687,448.171954,0.998941,0.559962
15248,99,452.846687,448.171954,0.998941,0.559962
15249,99,452.846687,448.171954,0.998941,0.559962
15250,99,452.846687,448.171954,0.998941,0.559962
15251,99,452.846687,448.171954,0.998941,0.559962
15252,99,452.846687,448.171954,0.998941,0.559962
15253,100,452.703063,448.029812,0.998941,0.559784
15254,100,452.703063,448.029812,0.998942,0.559784
15255,99,452.862898,448.178755,0.998942,0.559467
15256,98,453.011890,448.325376,0.998942,0.559467
15257,98,453.011890,448.325376,0.998942,0.559467
15258,98,453.011890,448.325376,0.998942,0.559467
15259,99,452.868259,448.183231,0.998942,0.559607
15260,100,452.724719,448.041176,0.998942,0.559746
15261,100,452.729377,448.046640,0.998942,0.559886
15262,100,452.729377,448.046640,0.998942,0.559886
15263,100,452.729377,448.046640,0.998942,0.559886
15264,100,452.729377,448.046640,0.998942,0.559886
15265,100,452.729377,448.046640,0.998942,0.559886
15266,100,452.729377,448.046640,0.998942,0.559886
15267,100,452.729377,448.046640,0.998942,0.559886
15268,100,452.729377,448.046640,0.998943,0.559569
15269,100,452.729377,448.046640,0.998943,0.559569
15270,100,452.729377,448.046640,0.998943,0.559569
15271,100,452.729377,448.046640,0.998943,0.559252
15272,97,453.179404,448.491300,0.998943,0.559252
15273,97,453.179404,448.491300,0.998943,0.559252
15274,97,453.182142,448.493077,0.998943,0.559392
15275,96,453.326376,448.637053,0.998943,0.559392
15276,96,453.326376,448.637053,0.998943,0.559392
15277,97,453.182828,448.494990,0.998943,0.559531
15278,96,453.327438,448.635211,0.998943,0.559531
15279,96,453.327438,448.635211,0.998943,0.559531
15280,96,453.324884,448.633680,0.998943,0.559671
15281,96,453.324884,448.633680,0.998943,0.559671
15282,96,453.324884,448.633680,0.998944,0.559671
15283,95,453.466303,448.772869,0.998944,0.559671
15284,95,453.466303,448.772869,0.998944,0.559671
15285,95,453.466303,448.772869,0.998944,0.559671
15286,95,453.466303,448.772869,0.998944,0.559671
15287,95,453.466303,448.772869,0.998944,0.559671
15288,95,453.466303,448.772869,0.998944,0.559671
15289,96,453.322801,448.630853,0.998944,0.559810
15290,96,453.322801,448.630853,0.998944,0.559810
15291,96,453.322801,448.630853,0.998944,0.559810
15292,97,453.179390,448.488926,0.998944,0.559949
15293,97,453.179390,448.488926,0.998944,0.559949
15294,98,453.036069,448.347089,0.998944,0.560089
15295,98,453.036069,448.347089,0.998944,0.560089
15296,98,453.036069,448.347089,0.998944,0.560089
15297,99,452.892839,448.205341,0.998945,0.560228
15298,99,452.892839,448.205341,0.998945,0.560228
15299,96,453.317900,448.624012,0.998945,0.560228
15300,96,453.317900,448.624012,0.998945,0.560228
15301,96,453.317900,448.624012,0.998945,0.560228
15302,95,453.456551,448.762505,0.998945,0.560228
15303,94,453.595475,448.900337,0.998945,0.560228
15304,94,453.595475,448.900337,0.998945,0.560228
15305,94,453.595475,448.900337,0.998945,0.560228
15306,95,453.452113,448.758460,0.998945,0.560367
15307,95,453.447668,448.754608,0.998945,0.560506
15308,95,453.447668,448.754608,0.998945,0.560506
15309,95,453.447668,448.754608,0.998945,0.560506
15310,95,453.447668,448.754608,0.998945,0.560506
15311,95,453.447668,448.754608,0.998946,0.560506
15312,96,453.304443,448.612866,0.998946,0.560644
15313,96,453.304443,448.612866,0.998946,0.560644
15314,96,453.301479,448.610739,0.998946,0.560783
15315,96,453.301479,448.610739,0.998946,0.560783
15316,96,453.301479,448.610739,0.998946,0.560783
15317,96,453.298900,448.608523,0.998946,0.560922
15318,97,453.155858,448.466961,0.998946,0.561060
15319,98,453.012907,448.325489,0.998946,0.561199
15320,98,453.012907,448.325489,0.998946,0.561199
15321,96,453.293517,448.601809,0.998946,0.561199
15322,96,453.293517,448.601809,0.998946,0.561199
15323,96,453.293517,448.601809,0.998946,0.561199
15324,96,453.293517,448.601809,0.998946,0.561199
15325,95,453.430836,448.737644,0.998946,0.561199
15326,93,453.701631,449.002750,0.998947,0.561199
15327,93,453.689544,448.988333,0.998947,0.561337
15328,94,453.546514,448.846786,0.998947,0.561475
15329,95,453.403575,448.705327,0.998947,0.561614
15330,95,453.403575,448.705327,0.998947,0.561614
15331,96,453.260726,448.563958,0.998947,0.561752
15332,96,453.260726,448.563958,0.998947,0.561752
15333,97,453.117966,448.422678,0.998947,0.561890
15334,97,453.117966,448.422678,0.998947,0.561890
15335,98,452.975297,448.281487,0.998947,0.562028
15336,98,452.975297,448.281487,0.998947,0.562028
15337,98,452.975297,448.281487,0.998947,0.562028
15338,97,453.105664,448.411500,0.998947,0.562028
15339,96,453.235857,448.537273,0.998947,0.562028
15340,96,453.235857,448.537273,0.998947,0.562028
15341,97,453.093196,448.396090,0.998948,0.562166
15342,98,452.950624,448.254996,0.998948,0.562303
15343,99,452.792598,448.099674,0.998948,0.562579
15344,99,452.792598,448.099674,0.998948,0.562579
15345,99,452.792598,448.099674,0.998948,0.562579
15346,99,452.792598,448.099674,0.998948,0.562579
15347,99,452.792598,448.099674,0.998948,0.562579
15348,98,452.920700,448.225296,0.998948,0.562579
15349,98,452.920700,448.225296,0.998948,0.562579
15350,98,452.920700,448.225296,0.998948,0.562579
15351,99,452.778317,448.084388,0.998948,0.562716
15352,99,452.778317,448.084388,0.998948,0.562716
15353,99,452.778317,448.084388,0.998948,0.562716
15354,99,452.778317,448.084388,0.998948,0.562716
15355,99,452.778317,448.084388,0.998949,0.562716
15356,100,452.636023,447.943570,0.998949,0.562854
15357,100,452.636023,447.943570,0.998949,0.562854
15358,100,452.636023,447.943570,0.998949,0.562539
15359,100,452.636023,447.943570,0.998949,0.562539
15360,100,452.636023,447.943570,0.998949,0.562539
15361,99,452.765716,448.073014,0.998949,0.562539
15362,99,452.765716,448.073014,0.998949,0.562539
15363,99,452.765716,448.073014,0.998949,0.562539
15364,99,452.765716,448.073014,0.998949,0.562539
15365,99,452.765716,448.073014,0.998949,0.562539
15366,98,452.896727,448.202902,0.998949,0.562539
15367,98,452.896727,448.202902,0.998949,0.562539
15368,98,452.896727,448.202902,0.998949,0.562539
15369,98,452.896727,448.202902,0.998949,0.562539
15370,97,453.028072,448.332380,0.998950,0.562539
15371,97,453.028072,448.332380,0.998950,0.562539
15372,97,453.028072,448.332380,0.998950,0.562539
15373,97,453.028072,448.332380,0.998950,0.562539
15374,97,453.028072,448.332380,0.998950,0.562539
15375,97,453.028072,448.332380,0.998950,0.562539
15376,97,453.028072,448.332380,0.998950,0.562539
15377,97,453.028072,448.332380,0.998950,0.562539
15378,97,453.028072,448.332380,0.998950,0.562539
15379,97,453.028072,448.332380,0.998950,0.562539
15380,96,453.160533,448.463200,0.998950,0.562539
15381,96,453.160533,448.463200,0.998950,0.562539
15382,95,453.291888,448.591206,0.998950,0.562539
15383,95,453.291888,448.591206,0.998950,0.562539
15384,95,453.291888,448.591206,0.998951,0.562539
15385,95,453.291888,448.591206,0.998951,0.562539
15386,94,453.421401,448.719255,0.998951,0.562539
15387,95,453.278950,448.578281,0.998951,0.562677
15388,94,453.407368,448.706575,0.998951,0.562677
15389,93,453.536194,448.833608,0.998951,0.562677
15390,93,453.536194,448.833608,0.998951,0.562677
15391,94,453.393752,448.692643,0.998951,0.562814
15392,94,453.393752,448.692643,0.998951,0.562814
15393,94,453.393752,448.692643,0.998951,0.562814
15394,94,453.393752,448.692643,0.998951,0.562814
15395,94,453.393752,448.692643,0.998951,0.562814
15396,94,453.380488,448.680730,0.998951,0.562951
15397,94,453.380488,448.680730,0.998951,0.562951
15398,93,453.510169,448.810047,0.998951,0.562951
15399,93,453.510169,448.810047,0.998952,0.562951
15400,93,453.510169,448.810047,0.998952,0.562951
15401,93,453.510169,448.810047,0.998952,0.562951
15402,93,453.510169,448.810047,0.998952,0.562951
15403,93,453.510169,448.810047,0.998952,0.562951
15404,93,453.510169,448.810047,0.998952,0.562951
15405,93,453.510169,448.810047,0.998952,0.562951
15406,93,453.510169,448.810047,0.998952,0.562951
15407,93,453.510169,448.810047,0.998952,0.562951
15408,93,453.510169,448.810047,0.998952,0.562951
15409,94,453.367824,448.669177,0.998952,0.563089
15410,94,453.367824,448.669177,0.998952,0.563089
15411,94,453.367824,448.669177,0.998952,0.563089
15412,94,453.367824,448.669177,0.998952,0.563089
15413,94,453.367824,448.669177,0.998952,0.563089
15414,96,453.083403,448.387703,0.998953,0.563363
15415,96,453.083403,448.387703,0.998953,0.563363
15416,96,453.083403,448.387703,0.998953,0.563363
15417,96,453.076244,448.380905,0.998953,0.563500
15418,96,453.076244,448.380905,0.998953,0.563500
15419,97,452.934214,448.240347,0.998953,0.563636
15420,98,452.792273,448.099876,0.998953,0.563773
15421,99,452.650421,447.959494,0.998953,0.563910
15422,100,452.508657,447.819200,0.998953,0.564046
15423,100,452.508657,447.819200,0.998953,0.563733
15424,99,452.644588,447.955013,0.998953,0.563733
15425,100,452.497124,447.810450,0.998953,0.564006
15426,100,452.497124,447.810450,0.998953,0.564006
15427,100,452.497124,447.810450,0.998953,0.564006
15428,100,452.497124,447.810450,0.998954,0.563693
15429,100,452.497124,447.810450,0.998954,0.563693
15430,100,452.497124,447.810450,0.998954,0.563693
15431,100,452.497124,447.810450,0.998954,0.562754
15432,100,452.497124,447.810450,0.998954,0.562754
15433,100,452.497124,447.810450,0.998954,0.562754
15434,100,452.497124,447.810450,0.998954,0.562754
15435,100,452.497124,447.810450,0.998954,0.562754
15436,100,452.497124,447.810450,0.998954,0.562441
15437,100,452.497124,447.810450,0.998954,0.562441
15438,100,452.497124,447.810450,0.998954,0.562441
15439,100,452.495912,447.810495,0.998954,0.561952
15440,100,452.495912,447.810495,0.998954,0.561952
15441,100,452.495912,447.810495,0.998954,0.561952
15442,99,452.636808,447.951033,0.998954,0.561952
15443,100,452.495226,447.810917,0.998955,0.562089
15444,99,452.636575,447.951126,0.998955,0.562089
15445,99,452.636575,447.951126,0.998955,0.562089
15446,99,452.636575,447.951126,0.998955,0.562089
15447,99,452.636575,447.951126,0.998955,0.562089
15448,99,452.636575,447.951126,0.998955,0.562089
15449,100,452.495037,447.811053,0.998955,0.562226
15450,100,452.495037,447.811053,0.998955,0.561914
15451,100,452.495037,447.811053,0.998955,0.561914
15452,100,452.495037,447.811053,0.998955,0.561914
15453,100,452.495037,447.811053,0.998955,0.561914
15454,100,452.495037,447.811053,0.998955,0.561914
15455,100,452.495037,447.811053,0.998955,0.561914
15456,100,452.495037,447.811053,0.998955,0.561914
15457,100,452.495037,447.811053,0.998955,0.561914
15458,100,452.495037,447.811053,0.998956,0.561914
15459,100,452.495037,447.811053,0.998956,0.561914
15460,100,452.495037,447.811053,0.998956,0.561601
15461,100,452.495037,447.811053,0.998956,0.561288
15462,100,452.495037,447.811053,0.998956,0.561288
15463,100,452.495037,447.811053,0.998956,0.561288
15464,100,452.495037,447.811053,0.998956,0.561288
15465,100,452.495037,447.811053,0.998956,0.561288
15466,100,452.495037,447.811053,0.998956,0.560976
15467,100,452.495037,447.811053,0.998956,0.560976
15468,100,452.501048,447.816605,0.998956,0.560800
15469,99,452.646902,447.962367,0.998956,0.560800
15470,99,452.646902,447.962367,0.998956,0.560800
15471,100,452.505450,447.822379,0.998956,0.560937
15472,100,452.505450,447.822379,0.998956,0.560937
15473,100,452.505450,447.822379,0.998957,0.560937
15474,100,452.505450,447.822379,0.998957,0.560937
15475,100,452.505450,447.822379,0.998957,0.560937
15476,100,452.505450,447.822379,0.998957,0.560937
15477,99,452.653657,447.969888,0.998957,0.560937
15478,100,452.512247,447.829941,0.998957,0.561075
15479,100,452.518912,447.836499,0.998957,0.561212
15480,100,452.518912,447.836499,0.998957,0.561212
15481,100,452.518912,447.836499,0.998957,0.561212
15482,100,452.518912,447.836499,0.998957,0.561212
15483,99,452.666675,447.983928,0.998957,0.560899
15484,98,452.814481,448.130585,0.998957,0.560899
15485,98,452.814481,448.130585,0.998957,0.560899
15486,97,452.961727,448.276110,0.998957,0.560899
15487,97,452.961727,448.276110,0.998957,0.560899
15488,97,452.961727,448.276110,0.998958,0.560899
15489,97,452.961727,448.276110,0.998958,0.560899
15490,97,452.961727,448.276110,0.998958,0.560899
15491,97,452.961727,448.276110,0.998958,0.560899
15492,97,452.961727,448.276110,0.998958,0.560899
15493,97,452.961727,448.276110,0.998958,0.560899
15494,97,452.961727,448.276110,0.998958,0.560899
15495,98,452.820309,448.136155,0.998958,0.561037
15496,99,452.678979,447.996287,0.998958,0.561174
15497,99,452.678979,447.996287,0.998958,0.561174
15498,99,452.686781,448.004335,0.998958,0.561310
15499,99,452.686781,448.004335,0.998958,0.561310
15500,99,452.694051,448.012848,0.998958,0.561447
15501,100,452.552893,447.873150,0.998958,0.561584
15502,100,452.552893,447.873150,0.998958,0.561584
15503,100,452.552893,447.873150,0.998959,0.561584
15504,99,452.702518,448.019260,0.998959,0.561272
15505,99,452.702518,448.019260,0.998959,0.561272
15506,99,452.702518,448.019260,0.998959,0.561272
15507,98,452.849425,448.164544,0.998959,0.561272
15508,98,452.849425,448.164544,0.998959,0.561272
15509,99,452.708262,448.024842,0.998959,0.561409
15510,99,452.708262,448.024842,0.998959,0.561409
15511,99,452.708262,448.024842,0.998959,0.561409
15512,99,452.708262,448.024842,0.998959,0.561409
15513,99,452.708262,448.024842,0.998959,0.561409
15514,99,452.708262,448.024842,0.998959,0.561409
15515,99,452.708262,448.024842,0.998959,0.561409
15516,100,452.567188,447.885227,0.998959,0.561234
15517,100,452.567188,447.885227,0.998960,0.561234
15518,100,452.567188,447.885227,0.998960,0.561234
15519,100,452.567188,447.885227,0.998960,0.561234
15520,99,452.716307,448.033742,0.998960,0.561234
15521,99,452.716307,448.033742,0.998960,0.561234
15522,99,452.724511,448.041003,0.998960,0.561371
15523,98,452.871742,448.183038,0.998960,0.561371
15524,98,452.871742,448.183038,0.998960,0.561371
15525,98,452.871742,448.183038,0.998960,0.561371
15526,97,453.014755,448.323688,0.998960,0.561371
15527,99,452.732678,448.044532,0.998960,0.561644
15528,100,452.591772,447.905085,0.998960,0.561780
15529,100,452.591772,447.905085,0.998960,0.561780
15530,100,452.591772,447.905085,0.998960,0.561780
15531,100,452.591772,447.905085,0.998960,0.561780
15532,99,452.734015,448.044406,0.998961,0.561780
15533,99,452.734015,448.044406,0.998961,0.561780
15534,99,452.734015,448.044406,0.998961,0.561780
15535,99,452.734015,448.044406,0.998961,0.561780
15536,99,452.734015,448.044406,0.998961,0.561780
15537,99,452.734015,448.044406,0.998961,0.561780
15538,99,452.734015,448.044406,0.998961,0.561780
15539,100,452.593152,447.905002,0.998961,0.561917
15540,100,452.593152,447.905002,0.998961,0.561917
15541,100,452.593152,447.905002,0.998961,0.561917
15542,100,452.593152,447.905002,0.998961,0.561917
15543,100,452.593152,447.905002,0.998961,0.561917
15544,100,452.595232,447.906355,0.998961,0.561742
15545,100,452.595232,447.906355,0.998961,0.561431
15546,100,452.595232,447.906355,0.998961,0.561431
15547,100,452.595232,447.906355,0.998962,0.561431
15548,100,452.595232,447.906355,0.998962,0.561431
15549,100,452.595232,447.906355,0.998962,0.561431
15550,100,452.595232,447.906355,0.998962,0.561431
15551,100,452.595232,447.906355,0.998962,0.561431
15552,100,452.595232,447.906355,0.998962,0.561431
15553,100,452.595232,447.906355,0.998962,0.561431
15554,100,452.595232,447.906355,0.998962,0.561431
15555,100,452.598515,447.910901,0.998962,0.561567
15556,100,452.598515,447.910901,0.998962,0.561256
15557,100,452.598515,447.910901,0.998962,0.561256
15558,100,452.598515,447.910901,0.998962,0.561256
15559,100,452.598515,447.910901,0.998962,0.560945
15560,100,452.598515,447.910901,0.998962,0.560634
15561,100,452.598515,447.910901,0.998962,0.560634
15562,100,452.598515,447.910901,0.998963,0.560323
15563,100,452.598515,447.910901,0.998963,0.560323
15564,100,452.598515,447.910901,0.998963,0.560323
15565,100,452.598515,447.910901,0.998963,0.560323
15566,100,452.598515,447.910901,0.998963,0.559701
15567,100,452.598515,447.910901,0.998963,0.559391
15568,100,452.598515,447.910901,0.998963,0.558769
15569,100,452.598515,447.910901,0.998963,0.558769
15570,100,452.598515,447.910901,0.998963,0.558769
15571,100,452.598515,447.910901,0.998963,0.558769
15572,100,452.598515,447.910901,0.998963,0.558769
15573,100,452.598515,447.910901,0.998963,0.558769
15574,100,452.598515,447.910901,0.998963,0.558769
15575,100,452.598515,447.910901,0.998963,0.558769
15576,100,452.598515,447.910901,0.998963,0.558769
15577,100,452.598515,447.910901,0.998964,0.558769
15578,100,452.598515,447.910901,0.998964,0.558769
15579,99,452.749978,448.061935,0.998964,0.558769
15580,99,452.749978,448.061935,0.998964,0.558769
15581,100,452.609242,447.922656,0.998964,0.558906
15582,100,452.609242,447.922656,0.998964,0.558906
15583,100,452.609242,447.922656,0.998964,0.558906
15584,100,452.609242,447.922656,0.998964,0.558906
15585,100,452.609242,447.922656,0.998964,0.558906
15586,100,452.609242,447.922656,0.998964,0.558906
15587,100,452.609242,447.922656,0.998964,0.558595
15588,100,452.609242,447.922656,0.998964,0.558595
15589,100,452.609242,447.922656,0.998964,0.558595
15590,100,452.609242,447.922656,0.998964,0.558595
15591,99,452.763836,448.076641,0.998964,0.558595
15592,99,452.763836,448.076641,0.998965,0.558595
15593,100,452.623139,447.937401,0.998965,0.558732
15594,100,452.623139,447.937401,0.998965,0.558732
15595,100,452.623139,447.937401,0.998965,0.558732
15596,100,452.637972,447.951461,0.998965,0.558869
15597,100,452.637972,447.951461,0.998965,0.558869
15598,100,452.637972,447.951461,0.998965,0.558869
15599,100,452.637972,447.951461,0.998965,0.558248
15600,100,452.637972,447.951461,0.998965,0.557937
15601,100,452.637972,447.951461,0.998965,0.557627
15602,100,452.637972,447.951461,0.998965,0.557627
15603,99,452.793436,448.106625,0.998965,0.557316
15604,99,452.793436,448.106625,0.998965,0.557316
15605,99,452.793436,448.106625,0.998965,0.557316
15606,99,452.793436,448.106625,0.998965,0.557316
15607,99,452.793436,448.106625,0.998966,0.557316
15608,99,452.793436,448.106625,0.998966,0.557316
15609,99,452.793436,448.106625,0.998966,0.557316
15610,99,452.793436,448.106625,0.998966,0.557316
15611,99,452.793436,448.106625,0.998966,0.557316
15612,99,452.793436,448.106625,0.998966,0.557316
15613,100,452.652817,447.967461,0.998966,0.557453
15614,100,452.652817,447.967461,0.998966,0.557453
15615,100,452.652817,447.967461,0.998966,0.557143
15616,100,452.652817,447.967461,0.998966,0.557143
15617,100,452.652817,447.967461,0.998966,0.557143
15618,100,452.652817,447.967461,0.998966,0.557143
15619,100,452.652817,447.967461,0.998966,0.557143
15620,100,452.652817,447.967461,0.998966,0.557143
15621,100,452.652817,447.967461,0.998966,0.556832
15622,100,452.652817,447.967461,0.998966,0.556211
15623,99,452.814267,448.125912,0.998967,0.556211
15624,100,452.673685,447.986786,0.998967,0.556349
15625,100,452.673685,447.986786,0.998967,0.556349
15626,99,452.832961,448.143235,0.998967,0.556349
15627,99,452.832961,448.143235,0.998967,0.556349
15628,99,452.849269,448.160433,0.998967,0.556487
15629,99,452.849269,448.160433,0.998967,0.556487
15630,99,452.849269,448.160433,0.998967,0.556487
15631,99,452.849269,448.160433,0.998967,0.556487
15632,99,452.849269,448.160433,0.998967,0.556487
15633,99,452.849269,448.160433,0.998967,0.556487
15634,100,452.708764,448.021382,0.998967,0.556624
15635,99,452.867272,448.179497,0.998967,0.556624
15636,100,452.726804,448.040484,0.998967,0.556762
15637,100,452.726804,448.040484,0.998967,0.556762
15638,100,452.726804,448.040484,0.998968,0.556762
15639,99,452.886008,448.198679,0.998968,0.556762
15640,97,453.202940,448.514865,0.998968,0.556762
15641,97,453.202940,448.514865,0.998968,0.556762
15642,97,453.202940,448.514865,0.998968,0.556762
15643,97,453.202940,448.514865,0.998968,0.556762
15644,98,453.062412,448.375791,0.998968,0.556899
15645,98,453.062412,448.375791,0.998968,0.556899
15646,98,453.062412,448.375791,0.998968,0.556899
15647,98,453.062412,448.375791,0.998968,0.556899
15648,98,453.062412,448.375791,0.998968,0.556899
15649,98,453.062412,448.375791,0.998968,0.556899
15650,98,453.062412,448.375791,0.998968,0.556899
15651,98,453.062412,448.375791,0.998968,0.556899
15652,97,453.224035,448.535743,0.998968,0.556899
15653,95,453.544179,448.851789,0.998969,0.556899
15654,96,453.403589,448.712653,0.998969,0.557037
15655,96,453.403589,448.712653,0.998969,0.557037
15656,97,453.263086,448.573604,0.998969,0.557174
15657,97,453.263086,448.573604,0.998969,0.557174
15658,97,453.263086,448.573604,0.998969,0.557174
15659,97,453.263086,448.573604,0.998969,0.557174
15660,98,453.122669,448.434640,0.998969,0.557311
15661,99,452.982340,448.295763,0.998969,0.557448
15662,99,452.982340,448.295763,0.998969,0.557448
15663,99,452.982340,448.295763,0.998969,0.557448
15664,99,452.982340,448.295763,0.998969,0.557448
15665,99,452.982340,448.295763,0.998969,0.557448
15666,99,452.982340,448.295763,0.998969,0.557448
15667,98,453.142683,448.455231,0.998969,0.557448
15668,98,453.162044,448.473964,0.998970,0.557585
15669,97,453.320016,448.630509,0.998970,0.557585
15670,98,453.179712,448.491657,0.998970,0.557722
15671,98,453.179712,448.491657,0.998970,0.557722
15672,99,453.039496,448.352891,0.998970,0.557859
15673,100,452.899366,448.214211,0.998970,0.557996
15674,100,452.899366,448.214211,0.998970,0.557996
15675,100,452.899366,448.214211,0.998970,0.557996
15676,100,452.899366,448.214211,0.998970,0.557996
