,L,Mean n-L
19399,19399,95.85141825430541
19400,19400,95.85129901960784
19401,19401,95.8511797771169
19402,19402,95.85106052683182
19403,19403,95.85094126875184
19404,19404,95.8508220028762
19405,19405,95.85070272920412
19406,19406,95.85058344773485
19407,19407,95.85045598666362
19408,19408,95.85033668933055
19409,19409,95.85021738419796
19410,19410,95.85010624387054
19411,19411,95.84999509627644
19412,19412,95.84988394141493
19413,19413,95.84977277928532
19414,19414,95.84966160988688
19415,19415,95.8495504332189
19416,19416,95.84943107507193
19417,19417,95.84931170911945
19418,19418,95.84918416061736
19419,19419,95.84905660377359
19420,19420,95.84892903858731
19421,19421,95.84880146505772
19422,19422,95.84867388318399
19423,19423,95.84855446904537
19424,19424,95.84843504709576
19425,19425,95.8483237939493
19426,19426,95.84821253352521
19427,19427,95.84810126582279
19428,19428,95.8479899908413
19429,19429,95.84788688626476
19430,19430,95.84777559699052
19431,19431,95.84766430043508
19432,19432,95.84755299659776
19433,19433,95.84744986423267
19434,19434,95.84733854609696
19435,19435,95.84724357925732
19436,19436,95.84715678576103
19437,19437,95.84707816641037
19438,19438,95.8469995419148
19439,19439,95.84691273191322
19440,19440,95.84682591623037
19441,19441,95.84673909486567
19442,19442,95.84666044898226
19443,19443,95.84657361651995
19444,19444,95.84648677837413
19445,19445,95.84639175257732
19446,19446,95.84631308502978
19447,19447,95.8462425948352
19448,19448,95.84617210002618
19449,19449,95.84610160060227
19450,19450,95.84603109656301
19451,19451,95.84596058790795
19452,19452,95.84589007463664
19453,19453,95.84581955674862
19454,19454,95.84574903424344
19455,19455,95.84567850712064
19456,19456,95.84561616029335
19457,19457,95.84555380938349
19458,19458,95.8455160107393
19459,19459,95.84547820961986
19460,19460,95.84544040602489
19461,19461,95.8454107862078
19462,19462,95.84537297792913
19463,19463,95.84533516717424
19464,19464,95.84529735394288
19465,19465,95.84525953823481
19466,19466,95.84522172004978
19467,19467,95.84518389938755
19468,19468,95.84514607624787
19469,19469,95.8451082506305
19470,19470,95.84508679986898
19471,19471,95.84504896983196
19472,19472,95.84501113731656
19473,19473,95.84497330232253
19474,19474,95.84492727510974
19475,19475,95.84488943488944
19476,19476,95.84485978246626
19477,19477,95.84483012810013
19478,19478,95.84479228097766
19479,19479,95.84475443137512
19480,19480,95.84471657929227
19481,19481,95.84467872472885
19482,19482,95.84465725145816
19483,19483,95.84463577678015
19484,19484,95.84460610827107
19485,19485,95.84456824512534
19486,19486,95.84453037949794
19487,19487,95.8445007046177
19488,19488,95.8444628342947
19489,19489,95.8444249614893
19490,19490,95.84438708620125
19491,19491,95.84435740273362
19492,19492,95.84431952274814
19493,19493,95.84428164027928
19494,19494,95.84424375532681
19495,19495,95.8441976725127
19496,19496,95.84414339103068
19497,19497,95.84408910598958
19498,19498,95.84403481738903
19499,19499,95.84398872168126
19500,19500,95.84393442622951
19501,19501,95.84389652119742
19502,19502,95.84385861367959
19503,19503,95.84381250614814
19504,19504,95.84376639559287
19505,19505,95.8437284800787
19506,19506,95.84369056207778
19507,19507,95.84364444298691
19508,19508,95.84360651974288
19509,19509,95.84356859401134
19510,19510,95.84352246638242
19511,19511,95.84347633572764
19512,19512,95.8434302020467
19513,19513,95.84338406533932
19514,19514,95.84335432657613
19515,19515,95.8433245858619
19516,19516,95.84330304421992
19517,19517,95.84328150116458
19518,19518,95.84325995669576
19519,19519,95.8432384108133
19520,19520,95.84321686351706
19521,19521,95.84318711243807
19522,19522,95.84315735940679
19523,19523,95.84313580733011
19524,19524,95.84311425383909
19525,19525,95.84309269893355
19526,19526,95.84307114261337
19527,19527,95.84304958487841
19528,19528,95.84303622998162
19529,19529,95.84302287420826
19530,19530,95.84300951755826
19531,19531,95.84298795497062
19532,19532,95.84295818563739
19533,19533,95.84292020875046
19534,19534,95.84289043523928
19535,19535,95.8428606597735
19536,19536,95.84283088235294
19537,19537,95.84280930965433
19538,19538,95.842779528593
19539,19539,95.8427579527921
19540,19540,95.84273637557452
19541,19541,95.84270658918547
19542,19542,95.84268500886466
19543,19543,95.84266342712677
19544,19544,95.84263363540846
19545,19545,95.8426038417337
19546,19546,95.84258225520458
19547,19547,95.84256066725774
19548,19548,95.84253086825167
19549,19549,95.84250106728842
19550,19550,95.84247126436782
19551,19551,95.8424496699399
19552,19552,95.84241986337362
19553,19553,95.84239005484942
19554,19554,95.84236024436707
19555,19555,95.84233043192643
19556,19556,95.84229240572856
19557,19557,95.84226258910094
19558,19558,95.8422245581762
19559,19559,95.8421865247528
19560,19560,95.84215670170828
19561,19561,95.84213508985184
19562,19562,95.84210526315789
19563,19563,95.84206722081677
19564,19564,95.84202917597582
19565,19565,95.8419911286348
19566,19566,95.84194486429651
19567,19567,95.84189038215095
19568,19568,95.84182768138801
19569,19569,95.84177319181099
19570,19570,95.84173512980611
19571,19571,95.84168884945282
19572,19572,95.84163434994085
19573,19573,95.84157163045978
19574,19574,95.84150890685598
19575,19575,95.84145439605588
19576,19576,95.84139988167236
19577,19577,95.84134536370509
19578,19578,95.84129084215371
19579,19579,95.84123631701785
19580,19580,95.84118178829718
19581,19581,95.84112725599132
19582,19582,95.84110559537116
19583,19583,95.84109215241477
19584,19584,95.84107870857443
19585,19585,95.84107348347855
19586,19586,95.84106825803906
19587,19587,95.84106303225595
19588,19588,95.84105780612916
19589,19589,95.84105257965868
19590,19590,95.84104735284446
19591,19591,95.84104212568647
19592,19592,95.84102867666404
19593,19593,95.84100700496596
19594,19594,95.84097710978097
19595,19595,95.84095543496136
19596,19596,95.84092553611367
19597,19597,95.84089563529915
19598,19598,95.8408657325176
19599,19599,95.84084405118253
19600,19600,95.84082236842106
19601,19601,95.8407924602783
19602,19602,95.84077077439305
19603,19603,95.84076553607264
19604,19604,95.84075207264114
19605,19605,95.84073038328673
19606,19606,95.8407086925051
19607,19607,95.84069522587438
19608,19608,95.84068175835746
19609,19609,95.84066828995427
19610,19610,95.84063836788417
19611,19611,95.84060844384481
19612,19612,95.840578517836
19613,19613,95.8405485898575
19614,19614,95.84051865990916
19615,19615,95.84048872799079
19616,19616,95.84045879410216
19617,19617,95.84042062995753
19618,19618,95.84039069185702
19619,19619,95.84036075178565
19620,19620,95.84032258064516
19621,19621,95.84028440699167
19622,19622,95.8402544604648
19623,19623,95.84022451196628
19624,19624,95.84019456149592
19625,19625,95.8401646090535
19626,19626,95.84013465463883
19627,19627,95.84010469825174
19628,19628,95.84008297115764
19629,19629,95.84004477955945
19630,19630,95.84000658544616
19631,19631,95.83996838881754
19632,19632,95.8399219573235
19633,19633,95.83988375539236
19634,19634,95.83983731805309
19635,19635,95.83979087765519
19636,19636,95.83973620076407
19637,19637,95.83968152027138
19638,19638,95.83963507015348
19639,19639,95.83958038272785
19640,19640,95.8395339262187
19641,19641,95.83947923185876
19642,19642,95.83942453389551
19643,19643,95.83936983232863
19644,19644,95.83931512715773
19645,19645,95.83926865425795
19646,19646,95.83922217829611
19647,19647,95.83916746285375
19648,19648,95.83912098049552
19649,19649,95.8390744950743
19650,19650,95.83902800658979
19651,19651,95.83898151504168
19652,19652,95.83893502042969
19653,19653,95.8388720466603
19654,19654,95.83880906874053
19655,19655,95.83874608666996
19656,19656,95.83866662272608
19657,19657,95.83858715354448
19658,19658,95.83850767912465
19659,19659,95.83843643914176
19660,19660,95.83836519446275
19661,19661,95.83829394508719
19662,19662,95.83822269101456
19663,19663,95.83815143224446
19664,19664,95.83808840981013
19665,19665,95.8380253832207
19666,19666,95.83796235247577
19667,19667,95.8378910757261
19668,19668,95.8378280363972
19669,19669,95.83776499291154
19670,19670,95.8377019452687
19671,19671,95.8376388934683
19672,19672,95.83758408071749
19673,19673,95.83752102087249
19674,19674,95.83745795686869
19675,19675,95.83739488870569
19676,19676,95.83732357208811
19677,19677,95.83725225076674
19678,19678,95.83718916957984
19679,19679,95.83712608423205
19680,19680,95.83706299472296
19681,19681,95.83699165539761
19682,19682,95.83692031136619
19683,19683,95.83684896262822
19684,19684,95.83677760918327
19685,19685,95.83670625103085
19686,19686,95.83663488817048
19687,19687,95.83656352060173
19688,19688,95.8364921483241
19689,19689,95.83642077133713
19690,19690,95.83635763774332
19691,19691,95.83630274835858
19692,19692,95.83624785535173
19693,19693,95.8361929587224
19694,19694,95.83614630766185
19695,19695,95.83609965352252
19696,19696,95.83605299630412
19697,19697,95.83602283602283
19698,19698,95.83600092403142
19699,19699,95.8359872611465
19700,19700,95.83597359735974
19701,19701,95.83595993267105
19702,19702,95.83595451845007
19703,19703,95.83594910387167
19704,19704,95.83595194085028
19705,19705,95.83595477801617
19706,19706,95.83596586782862
19707,19707,95.83596870564156
19708,19708,95.83597154364189
19709,19709,95.83599088838268
19710,19710,95.83601023440079
19711,19711,95.8360213278748
19712,19712,95.83604067617539
19713,19713,95.83606002575362
19714,19714,95.83607937660966
19715,19715,95.83609872874361
19716,19716,95.83610157178708
19717,19717,95.83607964864775
19718,19718,95.83606597978998
19719,19719,95.83605231002939
19720,19720,95.83603863936592
19721,19721,95.83601671125203
19722,19722,95.83599478168968
19723,19723,95.83598936486442
19724,19724,95.8359674329502
19725,19725,95.83594549958711
19726,19726,95.83592356477506
19727,19727,95.83590162851385
19728,19728,95.83587969080338
19729,19729,95.83585775164349
19730,19730,95.83584407003634
19731,19731,95.8358551653507
19732,19732,95.83585800185014
19733,19733,95.83586909835795
19734,19734,95.83588019559902
19735,19735,95.83588303320667
19736,19736,95.83588587100185
19737,19737,95.8359052308099
19738,19738,95.83592459189742
19739,19739,95.83593569280592
19740,19740,95.83593853271645
19741,19741,95.83594963481939
19742,19742,95.83597726221164
19743,19743,95.83600489143008
19744,19744,95.83604078529878
19745,19745,95.83606841844323
19746,19746,95.83607952667415
19747,19747,95.83609063563944
19748,19748,95.83610174533915
19749,19749,95.83612111996298
19750,19750,95.83614876033057
19751,19751,95.83617640252571
19752,19752,95.83620404654853
19753,19753,95.83623169239925
19754,19754,95.83626760563381
19755,19755,95.83630352124318
19756,19756,95.83635597143235
19757,19757,95.83640015871441
19758,19758,95.83644434891872
19759,19759,95.83648854204557
19760,19760,95.83653273809524
19761,19761,95.83657693706803
19762,19762,95.83662113896422
19763,19763,95.8366570757681
19764,19764,95.83670128323853
19765,19765,95.8367454936332
19766,19766,95.83678143811603
19767,19767,95.83681738497668
19768,19768,95.8368533342154
19769,19769,95.83688928583243
19770,19770,95.83692523982799
19771,19771,95.83695292599822
19772,19772,95.83698888447796
19773,19773,95.83702484533696
19774,19774,95.8370608085754
19775,19775,95.83710504549214
19776,19776,95.8371410137639
19777,19777,95.83717698441585
19778,19778,95.83721295744822
19779,19779,95.83724893286126
19780,19780,95.83727663798808
19781,19781,95.83731261788941
19782,19782,95.83734860017208
19783,19783,95.83739285832479
19784,19784,95.83744539316918
19785,19785,95.83748965745491
19786,19786,95.83753392467068
19787,19787,95.8375781948168
19788,19788,95.83762246789355
19789,19789,95.83765019363808
19790,19790,95.83769447202913
19791,19791,95.83773875335164
19792,19792,95.83778303760593
19793,19793,95.8378190485649
19794,19794,95.83786333840959
19795,19795,95.8379076311869
19796,19796,95.8379519268971
19797,19797,95.83798794821706
19798,19798,95.83804052711741
19799,19799,95.83809310949968
19800,19800,95.83815397350993
19801,19801,95.83820656313122
19802,19802,95.83825915623551
19803,19803,95.83831175282313
19804,19804,95.83835607365214
19805,19805,95.83839211790031
19806,19806,95.838428164536
19807,19807,95.83846421355943
19808,19808,95.83850026497085
19809,19809,95.8385363187705
19810,19810,95.8385723749586
19811,19811,95.83860015237337
19812,19812,95.83863621306479
19813,19813,95.8386639944347
19814,19814,95.83869177764527
19815,19815,95.83872784495611
19816,19816,95.83877219719056
19817,19817,95.8387999867475
19818,19818,95.83881949506328
19819,19819,95.83883900467181
19820,19820,95.83885851557322
19821,19821,95.83887802776765
19822,19822,95.83889754125522
19823,19823,95.83891705603605
19824,19824,95.83894485683987
19825,19825,95.83897265948633
19826,19826,95.83900046397561
19827,19827,95.8390365558612
19828,19828,95.83906436431128
19829,19829,95.8390838885022
19830,19830,95.83911998674179
19831,19831,95.83915608737446
19832,19832,95.83920876425351
19833,19833,95.83926144462492
19834,19834,95.839322415965
19835,19835,95.83938339134758
19836,19836,95.83944437077311
19837,19837,95.83951364254219
19838,19838,95.83959120747961
19839,19839,95.83966877756042
19840,19840,95.83975464190982
19841,19841,95.83984880135283
19842,19842,95.83995125671464
19843,19843,95.84005371887125
19844,19844,95.84016447804748
19845,19845,95.8402835350688
19846,19846,95.84041089076077
19847,19847,95.84053825490001
19848,19848,95.8406656274874
19849,19849,95.84080130012272
19850,19850,95.84093698175788
19851,19851,95.84107267239378
19852,19852,95.84120837203132
19853,19853,95.84133578797227
19854,19854,95.84145491939229
19855,19855,95.8415823519655
19856,19856,95.84170979299363
19857,19857,95.84183724247752
19858,19858,95.84196470041802
19859,19859,95.84208387246608
19860,19860,95.84220305242204
19861,19861,95.84232224028668
19862,19862,95.84244973123631
19863,19863,95.84257723064671
19864,19864,95.84271303424475
19865,19865,95.84284884685582
19866,19866,95.84298466848078
19867,19867,95.84312879567251
19868,19868,95.84327293243064
19869,19869,95.8434170787561
19870,19870,95.84356953202789
19871,19871,95.84373029307312
19872,19872,95.84389936271907
19873,19873,95.84406844358881
19874,19874,95.84422923720375
19875,19875,95.84438174273859
19876,19876,95.84454255742929
19877,19877,95.84469508349102
19878,19878,95.84484761967997
19879,19879,95.84500016599715
19880,19880,95.84514442231075
19881,19881,95.84528038779509
19882,19882,95.84540806162428
19883,19883,95.845535743932
19884,19884,95.84567173595431
19885,19885,95.84580773700813
19886,19886,95.84594374709438
19887,19887,95.84607976621393
19888,19888,95.84619918969182
19889,19889,95.84632692371558
19890,19890,95.84645466622385
19891,19891,95.84658241721745
19892,19892,95.84671017669723
19893,19893,95.84684624838077
19894,19894,95.8469906330964
19895,19895,95.8471184188673
19896,19896,95.84724621312782
19897,19897,95.8473657110587
19898,19898,95.8474852169291
19899,19899,95.84760473073985
19900,19900,95.84771594684385
19901,19901,95.8478188644141
19902,19902,95.84792178882317
19903,19903,95.8480330265475
19904,19904,95.84813596491227
19905,19905,95.84823891011796
19906,19906,95.84831694025387
19907,19907,95.84838666799588
19908,19908,95.84844809251628
19909,19909,95.84850952111927
19910,19910,95.84857095380525
19911,19911,95.84864069925887
19912,19912,95.8487021403882
19913,19913,95.84874696712866
19914,19914,95.84880841587449
19915,19915,95.84887817849426
19916,19916,95.84894794575189
19917,19917,95.84901771764784
19918,19918,95.84909580480021
19919,19919,95.84916558625045
19920,19920,95.84923537234043
19921,19921,95.84930516307058
19922,19922,95.84935002327282
19923,19923,95.84938657445889
19924,19924,95.84941481579997
19925,19925,95.84944305901912
19926,19926,95.8494713041165
19927,19927,95.84949955109234
19928,19928,95.8495277999468
19929,19929,95.84956436433774
19930,19930,95.84960924509478
19931,19931,95.84966244304766
19932,19932,95.84971564453905
19933,19933,95.8497688495693
19934,19934,95.84982205813876
19935,19935,95.8498752702478
19936,19936,95.84992848589675
19937,19937,95.84999002095599
19938,19938,95.85005156010911
19939,19939,95.8501131033565
19940,19940,95.85018296739854
19941,19941,95.85025283608903
19942,19942,95.85031439217512
19943,19943,95.85038426988721
19944,19944,95.8504624700559
19945,19945,95.85054067542838
19946,19946,95.8506188860052
19947,19947,95.85068878314976
19948,19948,95.85075868494609
19949,19949,95.85082859139463
19950,19950,95.85088186356073
19951,19951,95.85093513927252
19952,19952,95.85098841853035
19953,19953,95.85104170133458
19954,19954,95.85110330826066
19955,19955,95.85116491928774
19956,19956,95.85122653441618
19957,19957,95.85129647505242
19958,19958,95.85135809866188
19959,19959,95.85140308245398
19960,19960,95.85144806924102
19961,19961,95.85150138153733
19962,19962,95.85155469738332
19963,19963,95.85160801677931
19964,19964,95.85166133972567
19965,19965,95.8517063426003
19966,19966,95.85175134847174
19967,19967,95.851804681517
19968,19968,95.85186634256793
19969,19969,95.85191968299424
19970,19970,95.85198135198135
19971,19971,95.85203469979021
19972,19972,95.85208805115226
19973,19973,95.85214973190794
19974,19974,95.8522197428895
19975,19975,95.85229808492923
19976,19976,95.85237643218758
19977,19977,95.85246311161443
19978,19978,95.85255812404237
19979,19979,95.85265314280004
19980,19980,95.85275649566955
19981,19981,95.8528598554249
19982,19982,95.8529715504031
19983,19983,95.8530832528234
19984,19984,95.85320329157783
19985,19985,95.85332333833084
19986,19986,95.85343506363697
19987,19987,95.85355512611201
19988,19988,95.85367519658803
19989,19989,95.85378694478692
19990,19990,95.85389036987671
19991,19991,95.85400213269352
19992,19992,95.85411390295921
19993,19993,95.85423401206386
19994,19994,95.85435412917417
19995,19995,95.85447425429095
19996,19996,95.854594387415
19997,19997,95.85471452854715
19998,19998,95.85484301046597
19999,19999,95.85497150094997
20000,20000,95.85509166666667
20001,20001,95.85521184039467
20002,20002,95.85531535435696
20003,20003,95.8554105410541
20004,20004,95.8554890652087
20005,20005,95.8555675945991
20006,20006,95.85564612922585
20007,20007,95.85572466908945
20008,20008,95.8557948786343
20009,20009,95.8558650928612
20010,20010,95.8559353117706
20011,20011,95.85602220814299
20012,20012,95.8561007736428
20013,20013,95.85617934438257
20014,20014,95.85626625758687
20015,20015,95.85636151409038
20016,20016,95.85646511472785
20017,20017,95.85657706033419
20018,20018,95.85669735174439
20019,20019,95.85678429672126
20020,20020,95.85687958639093
20021,20021,95.85697488241769
20022,20022,95.85707018480218
20023,20023,95.85717383327217
20024,20024,95.85726080864691
20025,20025,95.85735613010843
20026,20026,95.85745979849203
20027,20027,95.85757181463318
20028,20028,95.85767549713066
20029,20029,95.85777084515031
20030,20030,95.85787454120788
20031,20031,95.85797824418566
20032,20032,95.85808195408435
20033,20033,95.85818567090466
20034,20034,95.85828939464727
20035,20035,95.85838478224595
20036,20036,95.85848017621146
20037,20037,95.8585672329206
20038,20038,95.85866263934317
20039,20039,95.85875805213445
20040,20040,95.85886181575434
20041,20041,95.85897393103909
20042,20042,95.85908605380867
20043,20043,95.85919818406383
20044,20044,95.85931866737882
20045,20045,95.85944750459022
20046,20046,95.85956800427321
20047,20047,95.85968016559276
20048,20048,95.85980068108974
20049,20049,95.85992120463423
20050,20050,95.86006677796327
20051,20051,95.86022070853785
20052,20052,95.86037464939228
20053,20053,95.8605286005276
20054,20054,95.86068256194483
20055,20055,95.86083653364501
20056,20056,95.86097381779321
20057,20057,95.86110276191431
20058,20058,95.86122336517266
20059,20059,95.86135232624162
20060,20060,95.86148129592519
20061,20061,95.86161027422426
20062,20062,95.86173091054847
20063,20063,95.86185155493203
20064,20064,95.86196385622662
20065,20065,95.86206781359613
20066,20066,95.8621717779114
20067,20067,95.86228410115926
20068,20068,95.86239643191233
20069,20069,95.86250877017139
20070,20070,95.86262111593719
20071,20071,95.86273346921047
20072,20072,95.86283747661054
20073,20073,95.86294149096133
20074,20074,95.86303715832386
20075,20075,95.86314954051797
20076,20076,95.86326193022323
20077,20077,95.86338268221769
20078,20078,95.86351179733975
20079,20079,95.86364927642792
20080,20080,95.86378676470588
20081,20081,95.86393261806879
20082,20082,95.86409519352898
20083,20083,95.86425777985761
20084,20084,95.86442037705575
20085,20085,95.86458298512451
20086,20086,95.86474560406499
20087,20087,95.86490823387825
20088,20088,95.8650625167157
20089,20089,95.86521680986928
20090,20090,95.86537947174858
20091,20091,95.865542144505
20092,20092,95.86570482813963
20093,20093,95.86585916340655
20094,20094,95.86600514946834
20095,20095,95.86615950509947
20096,20096,95.86631387105405
20097,20097,95.86646824733305
20098,20098,95.86661427329275
20099,20099,95.86676030901977
20100,20100,95.86692307692307
20101,20101,95.8670942171979
20102,20102,95.86727373068433
20103,20103,95.86745325617954
20104,20104,95.86763279368478
20105,20105,95.86782070580365
20106,20106,95.8680169933766
20107,20107,95.86822165724418
20108,20108,95.86842633480529
20109,20109,95.86863938978287
20110,20110,95.86886082301773
20111,20111,95.8690906353508
20112,20112,95.8693204630621
20113,20113,95.86956703583498
20114,20114,95.86979689486716
20115,20115,95.87001840388155
20116,20116,95.87023156203989
20117,20117,95.87044473446441
20118,20118,95.87065792115655
20119,20119,95.87087112211773
20120,20120,95.87107597054886
20121,20121,95.8712724656113
20122,20122,95.8714689738269
20123,20123,95.87167386283764
20124,20124,95.87187876556433
20125,20125,95.87208368200837
20126,20126,95.87228024369017
20127,20127,95.87247681853178
20128,20128,95.8726650374933
20129,20129,95.87283653041412
20130,20130,95.87301640441915
20131,20131,95.87319629046839
20132,20132,95.87337618856301
20133,20133,95.87354772826197
20134,20134,95.87371090872564
20135,20135,95.87388247112004
20136,20136,95.87407078757032
20137,20137,95.87425911663263
20138,20138,95.87445583015203
20139,20139,95.8746609289709
20140,20140,95.87486604152713
20141,20141,95.87507954050704
20142,20142,95.87529305378793
20143,20143,95.87552332786281
20144,20144,95.87575361736334
20145,20145,95.87598392229107
20146,20146,95.87621424264755
20147,20147,95.87644457843433
20148,20148,95.87666655500469
20149,20149,95.87689692137617
20150,20150,95.87713567839197
20151,20151,95.87736607591545
20152,20152,95.87757973733584
20153,20153,95.87780178912453
20154,20154,95.87802385579307
20155,20155,95.87824593734294
20156,20156,95.87846803377563
20157,20157,95.8786733907449
20158,20158,95.87887038402252
20159,20159,95.879067390503
20160,20160,95.87926441018767
20161,20161,95.87945306478099
20162,20162,95.87964173201958
20163,20163,95.87983879076315
20164,20164,95.88004424185547
20165,20165,95.88024132730015
20166,20166,95.88043842595697
20167,20167,95.88063553782723
20168,20168,95.88083266291231
20169,20169,95.8810298012135
20170,20170,95.88122695273215
20171,20171,95.88141573636395
20172,20172,95.88160453265388
20173,20173,95.88178495993563
20174,20174,95.88196539931603
20175,20175,95.88215423302599
20176,20176,95.88234307939913
20177,20177,95.88253193843677
20178,20178,95.88271242706726
20179,20179,95.88288454444854
20180,20180,95.88306505700872
20181,20181,95.8832455816761
20182,20182,95.88342611845194
20183,20183,95.88360666733743
20184,20184,95.88378722833379
20185,20185,95.88397618648331
20186,20186,95.88417354263098
20187,20187,95.88437091201824
20188,20188,95.88456829464646
20189,20189,95.88476569051693
20190,20190,95.8849714860785
20191,20191,95.88517729544769
20192,20192,95.88537473161567
20193,20193,95.8855721810313
20194,20194,95.88576125612293
20195,20195,95.88595873175642
20196,20196,95.8861478325057
20197,20197,95.88632855752776
20198,20198,95.88650090597946
20199,20199,95.88667326599779
20200,20200,95.88684563758389
20201,20201,95.88701802073895
20202,20202,95.88717363581448
20203,20203,95.88733765144141
20204,20204,95.8875016780776
20205,20205,95.88765732505453
20206,20206,95.88781298247969
20207,20207,95.88796865035411
20208,20208,95.88813272019334
20209,20209,95.88829680104729
20210,20210,95.88845250083921
20211,20211,95.88860821108463
20212,20212,95.88875553914328
20213,20213,95.88890287709404
20214,20214,95.88904183173302
20215,20215,95.88918079570253
20216,20216,95.88933655654043
20217,20217,95.88949232783803
20218,20218,95.88963132093211
20219,20219,95.88976192874652
20220,20220,95.88988415043653
20221,20221,95.88999798515732
20222,20222,95.89011182752367
20223,20223,95.89021728179468
20224,20224,95.89032274314884
20225,20225,95.89041141897565
20226,20226,95.89048330758379
20227,20227,95.89055520102106
20228,20228,95.89061870213624
20229,20229,95.89069060495113
20230,20230,95.89075411488075
20231,20231,95.89081762907723
20232,20232,95.89088954582101
20233,20233,95.89096146739678
20234,20234,95.89103339380502
20235,20235,95.8911053250462
20236,20236,95.89117726112082
20237,20237,95.89124920202937
20238,20238,95.8913043478261
20239,20239,95.89135949732872
20240,20240,95.89140625
20241,20241,95.89145300581336
20242,20242,95.89149136366692
20243,20243,95.89152972409853
20244,20244,95.89156808710848
20245,20245,95.89159805074777
20246,20246,95.89161961416953
20247,20247,95.89163277652673
20248,20248,95.8916543425652
20249,20249,95.89168431313233
20250,20250,95.89171428571429
20251,20251,95.89174426031127
20252,20252,95.89176583299718
20253,20253,95.89178740713349
20254,20254,95.89180898272036
20255,20255,95.89182215498403
20256,20256,95.89184373318989
20257,20257,95.89186531284672
20258,20258,95.89188689395468
20259,20259,95.8919084765139
20260,20260,95.89193006052454
20261,20261,95.89194323951713
20262,20262,95.89197323290067
20263,20263,95.89198641423143
20264,20264,95.89200800376648
20265,20265,95.89201277955272
20266,20266,95.89201755566019
20267,20267,95.89203074025494
20268,20268,95.89202710883896
20269,20269,95.8920234771787
20270,20270,95.89201984527413
20271,20271,95.89201621312523
20272,20272,95.89201258073197
20273,20273,95.89200053823124
20274,20274,95.89199690506628
20275,20275,95.89198486122793
20276,20276,95.8919728165792
20277,20277,95.89196077112001
20278,20278,95.89194872485028
20279,20279,95.89195350089163
20280,20280,95.89196668909825
20281,20281,95.8919798781924
20282,20282,95.89198465576419
20283,20283,95.89199784635058
20284,20284,95.89201103782474
20285,20285,95.89202423018678
20286,20286,95.89204583697921
20287,20287,95.8920590314004
20288,20288,95.89207222670974
20289,20289,95.89208542290734
20290,20290,95.89210703466846
20291,20291,95.89212864788448
20292,20292,95.89215867779723
20293,20293,95.89218870973171
20294,20294,95.89221874368815
20295,20295,95.89224036357516
20296,20296,95.89226198491785
20297,20297,95.89229202437464
20298,20298,95.89232206585415
20299,20299,95.8923521093566
20300,20300,95.89238215488216
20301,20301,95.89241220243106
20302,20302,95.89243383392821
20303,20303,95.89245546688218
20304,20304,95.89248551993535
20305,20305,95.89249873716113
20306,20306,95.89250353606789
20307,20307,95.89249991580508
20308,20308,95.89248787552202
20309,20309,95.89247583442794
20310,20310,95.89246379252273
20311,20311,95.8924601704335
20312,20312,95.89246496901104
20313,20313,95.89246976791188
20314,20314,95.89247456713602
20315,20315,95.89247936668352
20316,20316,95.89248416655437
20317,20317,95.89248896674864
20318,20318,95.89249376726636
20319,20319,95.89249014521074
20320,20320,95.89249494609165
20321,20321,95.89249974729607
20322,20322,95.89250454882405
20323,20323,95.89250935067561
20324,20324,95.89252257716673
20325,20325,95.89253580454928
20326,20326,95.89255745770708
20327,20327,95.89257911232434
20328,20328,95.89260076840118
20329,20329,95.89261400020222
20330,20330,95.89261880687563
20331,20331,95.89262361387307
20332,20332,95.89262842119456
20333,20333,95.89264165571173
20334,20334,95.89265489112115
20335,20335,95.8926681274229
20336,20336,95.8926729368932
20337,20337,95.8926777466878
20338,20338,95.89268255680669
20339,20339,95.89268736724992
20340,20340,95.89270060687795
20341,20341,95.89270541825415
20342,20342,95.89271022995482
20343,20343,95.89270661226692
20344,20344,95.89271142433235
20345,20345,95.89271623672231
20346,20346,95.89270418830512
20347,20347,95.89270056992547
20348,20348,95.89269695130177
20349,20349,95.89269333243398
20350,20350,95.8927065767285
20351,20351,95.89271982191642
20352,20352,95.89273306799784
20353,20353,95.89273788241643
20354,20354,95.89275113000068
20355,20355,95.89277281160398
20356,20356,95.89279449467008
20357,20357,95.89280774550484
20358,20358,95.89282943121246
20359,20359,95.89285955264667
20360,20360,95.89288967611336
20361,20361,95.89292823644523
20362,20362,95.89296679937918
20363,20363,95.89300536491548
20364,20364,95.89304393305439
20365,20365,95.8930825037962
20366,20366,95.89312107714112
20367,20367,95.89316808962981
20368,20368,95.89321510529157
20369,20369,95.89326212412676
20370,20370,95.89330070874114
20371,20371,95.89333929596003
20372,20372,95.89336944781962
20373,20373,95.89339116346575
20374,20374,95.89340444204414
20375,20375,95.89340084388185
20376,20376,95.89339724547663
20377,20377,95.89339364682847
20378,20378,95.89338160826412
20379,20379,95.8933611289288
20380,20380,95.89334064821067
20381,20381,95.89332016610959
20382,20382,95.8932912418124
20383,20383,95.89326231556201
20384,20384,95.89323338735818
20385,20385,95.89320445720074
20386,20386,95.89316708313635
20387,20387,95.8931465910242
20388,20388,95.89312609752803
20389,20389,95.89311404545609
20390,20390,95.89310199257008
20391,20391,95.89308993886993
20392,20392,95.89307788435558
20393,20393,95.89306582902692
20394,20394,95.89305377288387
20395,20395,95.89304171592636
20396,20396,95.89302121334954
20397,20397,95.89300070938756
20398,20398,95.89298020404027
